Date,Month,Day,Year,Day of Week,Hour,Primary Type,Description,Crime Category
03/17/2020 7:00:00 PM,March,17,2020,Tuesday,19,BURGLARY,ATTEMPT FORCIBLE ENTRY,Property
03/17/2020 7:00:00 PM,March,17,2020,Tuesday,19,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 7:00:00 PM,March,17,2020,Tuesday,19,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 7:00:00 PM,March,17,2020,Tuesday,19,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,Violent
03/17/2020 7:00:00 PM,March,17,2020,Tuesday,19,THEFT,$500 AND UNDER,Property
03/17/2020 7:00:00 PM,March,17,2020,Tuesday,19,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 7:00:00 PM,March,17,2020,Tuesday,19,THEFT,$500 AND UNDER,Property
03/17/2020 6:51:00 PM,March,17,2020,Tuesday,18,CRIMINAL DAMAGE,TO PROPERTY,Property
03/17/2020 6:50:00 PM,March,17,2020,Tuesday,18,BATTERY,AGGRAVATED - HANDGUN,Violent
03/17/2020 6:47:00 PM,March,17,2020,Tuesday,18,NARCOTICS,POSSESS - HEROIN (WHITE),Drug
03/17/2020 6:47:00 PM,March,17,2020,Tuesday,18,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,Public Order
03/17/2020 6:45:00 PM,March,17,2020,Tuesday,18,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,Other
03/17/2020 6:45:00 PM,March,17,2020,Tuesday,18,THEFT,OVER $500,Property
03/17/2020 6:45:00 PM,March,17,2020,Tuesday,18,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,Property
03/17/2020 6:43:00 PM,March,17,2020,Tuesday,18,THEFT,RETAIL THEFT,Property
03/17/2020 6:42:00 PM,March,17,2020,Tuesday,18,ASSAULT,AGGRAVATED - HANDGUN,Violent
03/17/2020 6:40:00 PM,March,17,2020,Tuesday,18,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,Violent
03/17/2020 6:40:00 PM,March,17,2020,Tuesday,18,ROBBERY,STRONG ARM - NO WEAPON,Violent
03/17/2020 6:39:00 PM,March,17,2020,Tuesday,18,OTHER OFFENSE,GUN OFFENDER - DUTY TO REPORT CHANGE OF INFORMATION,Other
03/17/2020 6:38:00 PM,March,17,2020,Tuesday,18,ROBBERY,STRONG ARM - NO WEAPON,Violent
03/17/2020 6:31:00 PM,March,17,2020,Tuesday,18,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,Violent
03/17/2020 6:30:00 PM,March,17,2020,Tuesday,18,NARCOTICS,POSSESS - CRACK,Drug
03/17/2020 6:30:00 PM,March,17,2020,Tuesday,18,THEFT,OVER $500,Property
03/17/2020 6:30:00 PM,March,17,2020,Tuesday,18,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,Public Order
03/17/2020 6:30:00 PM,March,17,2020,Tuesday,18,NARCOTICS,FOUND SUSPECT NARCOTICS,Drug
03/17/2020 6:30:00 PM,March,17,2020,Tuesday,18,BURGLARY,FORCIBLE ENTRY,Property
03/17/2020 6:30:00 PM,March,17,2020,Tuesday,18,THEFT,OVER $500,Property
03/17/2020 6:30:00 PM,March,17,2020,Tuesday,18,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,Other
03/17/2020 6:30:00 PM,March,17,2020,Tuesday,18,CRIMINAL DAMAGE,TO VEHICLE,Property
03/17/2020 6:30:00 PM,March,17,2020,Tuesday,18,CRIMINAL DAMAGE,TO PROPERTY,Property
03/17/2020 6:27:00 PM,March,17,2020,Tuesday,18,NARCOTICS,MANUFACTURE / DELIVER - CRACK,Drug
03/17/2020 6:25:00 PM,March,17,2020,Tuesday,18,NARCOTICS,POSSESS - HEROIN (WHITE),Drug
03/17/2020 6:24:00 PM,March,17,2020,Tuesday,18,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 6:22:00 PM,March,17,2020,Tuesday,18,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,Public Order
03/17/2020 6:20:00 PM,March,17,2020,Tuesday,18,THEFT,$500 AND UNDER,Property
03/17/2020 6:15:00 PM,March,17,2020,Tuesday,18,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 6:14:00 PM,March,17,2020,Tuesday,18,GAMBLING,GAME/DICE,Public Order
03/17/2020 6:10:00 PM,March,17,2020,Tuesday,18,THEFT,RETAIL THEFT,Property
03/17/2020 6:10:00 PM,March,17,2020,Tuesday,18,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,Other
03/17/2020 6:08:00 PM,March,17,2020,Tuesday,18,BATTERY,AGGRAVATED - HANDGUN,Violent
03/17/2020 6:01:00 PM,March,17,2020,Tuesday,18,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,Other
03/17/2020 6:00:00 PM,March,17,2020,Tuesday,18,THEFT,$500 AND UNDER,Property
03/17/2020 6:00:00 PM,March,17,2020,Tuesday,18,OTHER OFFENSE,HARASSMENT BY TELEPHONE,Other
03/17/2020 6:00:00 PM,March,17,2020,Tuesday,18,ASSAULT,SIMPLE,Violent
03/17/2020 6:00:00 PM,March,17,2020,Tuesday,18,THEFT,OVER $500,Property
03/17/2020 6:00:00 PM,March,17,2020,Tuesday,18,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/17/2020 6:00:00 PM,March,17,2020,Tuesday,18,BURGLARY,FORCIBLE ENTRY,Property
03/17/2020 6:00:00 PM,March,17,2020,Tuesday,18,THEFT,OVER $500,Property
03/17/2020 6:00:00 PM,March,17,2020,Tuesday,18,THEFT,OVER $500,Property
03/17/2020 6:00:00 PM,March,17,2020,Tuesday,18,CRIMINAL DAMAGE,TO PROPERTY,Property
03/17/2020 6:00:00 PM,March,17,2020,Tuesday,18,CRIMINAL DAMAGE,TO VEHICLE,Property
03/17/2020 6:00:00 PM,March,17,2020,Tuesday,18,CRIMINAL DAMAGE,TO VEHICLE,Property
03/17/2020 5:54:00 PM,March,17,2020,Tuesday,17,THEFT,RETAIL THEFT,Property
03/17/2020 5:49:00 PM,March,17,2020,Tuesday,17,THEFT,RETAIL THEFT,Property
03/17/2020 5:48:00 PM,March,17,2020,Tuesday,17,BATTERY,SIMPLE,Violent
03/17/2020 5:47:00 PM,March,17,2020,Tuesday,17,BATTERY,SIMPLE,Violent
03/17/2020 5:45:00 PM,March,17,2020,Tuesday,17,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 5:45:00 PM,March,17,2020,Tuesday,17,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/17/2020 5:40:00 PM,March,17,2020,Tuesday,17,ROBBERY,STRONG ARM - NO WEAPON,Violent
03/17/2020 5:38:00 PM,March,17,2020,Tuesday,17,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 5:35:00 PM,March,17,2020,Tuesday,17,BURGLARY,UNLAWFUL ENTRY,Property
03/17/2020 5:35:00 PM,March,17,2020,Tuesday,17,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 5:31:00 PM,March,17,2020,Tuesday,17,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,Property
03/17/2020 5:30:00 PM,March,17,2020,Tuesday,17,CRIMINAL DAMAGE,TO PROPERTY,Property
03/17/2020 5:30:00 PM,March,17,2020,Tuesday,17,BATTERY,SIMPLE,Violent
03/17/2020 5:30:00 PM,March,17,2020,Tuesday,17,BURGLARY,UNLAWFUL ENTRY,Property
03/17/2020 5:30:00 PM,March,17,2020,Tuesday,17,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 5:30:00 PM,March,17,2020,Tuesday,17,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,Violent
03/17/2020 5:30:00 PM,March,17,2020,Tuesday,17,CRIMINAL DAMAGE,TO VEHICLE,Property
03/17/2020 5:26:00 PM,March,17,2020,Tuesday,17,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,Other
03/17/2020 5:25:00 PM,March,17,2020,Tuesday,17,THEFT,RETAIL THEFT,Property
03/17/2020 5:15:00 PM,March,17,2020,Tuesday,17,THEFT,RETAIL THEFT,Property
03/17/2020 5:15:00 PM,March,17,2020,Tuesday,17,CRIMINAL DAMAGE,TO PROPERTY,Property
03/17/2020 5:02:00 PM,March,17,2020,Tuesday,17,THEFT,RETAIL THEFT,Property
03/17/2020 5:00:00 PM,March,17,2020,Tuesday,17,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,Property
03/17/2020 5:00:00 PM,March,17,2020,Tuesday,17,THEFT,$500 AND UNDER,Property
03/17/2020 5:00:00 PM,March,17,2020,Tuesday,17,THEFT,$500 AND UNDER,Property
03/17/2020 5:00:00 PM,March,17,2020,Tuesday,17,THEFT,OVER $500,Property
03/17/2020 4:56:00 PM,March,17,2020,Tuesday,16,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 4:55:00 PM,March,17,2020,Tuesday,16,BATTERY,SIMPLE,Violent
03/17/2020 4:55:00 PM,March,17,2020,Tuesday,16,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,Other
03/17/2020 4:55:00 PM,March,17,2020,Tuesday,16,GAMBLING,GAME/DICE,Public Order
03/17/2020 4:54:00 PM,March,17,2020,Tuesday,16,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,Other
03/17/2020 4:50:00 PM,March,17,2020,Tuesday,16,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,Other
03/17/2020 4:48:00 PM,March,17,2020,Tuesday,16,CRIMINAL DAMAGE,TO VEHICLE,Property
03/17/2020 4:45:00 PM,March,17,2020,Tuesday,16,BATTERY,SIMPLE,Violent
03/17/2020 4:45:00 PM,March,17,2020,Tuesday,16,ASSAULT,SIMPLE,Violent
03/17/2020 4:45:00 PM,March,17,2020,Tuesday,16,NARCOTICS,MANUFACTURE / DELIVER - SYNTHETIC DRUGS,Drug
03/17/2020 4:45:00 PM,March,17,2020,Tuesday,16,BURGLARY,FORCIBLE ENTRY,Property
03/17/2020 4:45:00 PM,March,17,2020,Tuesday,16,THEFT,$500 AND UNDER,Property
03/17/2020 4:41:00 PM,March,17,2020,Tuesday,16,THEFT,RETAIL THEFT,Property
03/17/2020 4:40:00 PM,March,17,2020,Tuesday,16,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",Violent
03/17/2020 4:40:00 PM,March,17,2020,Tuesday,16,BATTERY,SIMPLE,Violent
03/17/2020 4:35:00 PM,March,17,2020,Tuesday,16,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,Violent
03/17/2020 4:35:00 PM,March,17,2020,Tuesday,16,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 4:32:00 PM,March,17,2020,Tuesday,16,BATTERY,SIMPLE,Violent
03/17/2020 4:30:00 PM,March,17,2020,Tuesday,16,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,Property
03/17/2020 4:30:00 PM,March,17,2020,Tuesday,16,CRIMINAL DAMAGE,TO VEHICLE,Property
03/17/2020 4:30:00 PM,March,17,2020,Tuesday,16,BATTERY,SIMPLE,Violent
03/17/2020 4:30:00 PM,March,17,2020,Tuesday,16,CRIMINAL TRESPASS,TO LAND,Property
03/17/2020 4:29:00 PM,March,17,2020,Tuesday,16,THEFT,$500 AND UNDER,Property
03/17/2020 4:27:00 PM,March,17,2020,Tuesday,16,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 4:22:00 PM,March,17,2020,Tuesday,16,BATTERY,AGGRAVATED - HANDGUN,Violent
03/17/2020 4:21:00 PM,March,17,2020,Tuesday,16,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 4:20:00 PM,March,17,2020,Tuesday,16,BATTERY,SIMPLE,Violent
03/17/2020 4:16:00 PM,March,17,2020,Tuesday,16,ASSAULT,SIMPLE,Violent
03/17/2020 4:15:00 PM,March,17,2020,Tuesday,16,BATTERY,SIMPLE,Violent
03/17/2020 4:08:00 PM,March,17,2020,Tuesday,16,BATTERY,SIMPLE,Violent
03/17/2020 4:01:00 PM,March,17,2020,Tuesday,16,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,Other
03/17/2020 4:00:00 PM,March,17,2020,Tuesday,16,THEFT,$500 AND UNDER,Property
03/17/2020 4:00:00 PM,March,17,2020,Tuesday,16,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/17/2020 4:00:00 PM,March,17,2020,Tuesday,16,CRIMINAL TRESPASS,TO VEHICLE,Property
03/17/2020 4:00:00 PM,March,17,2020,Tuesday,16,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/17/2020 4:00:00 PM,March,17,2020,Tuesday,16,THEFT,OVER $500,Property
03/17/2020 4:00:00 PM,March,17,2020,Tuesday,16,ASSAULT,SIMPLE,Violent
03/17/2020 3:58:00 PM,March,17,2020,Tuesday,15,THEFT,RETAIL THEFT,Property
03/17/2020 3:58:00 PM,March,17,2020,Tuesday,15,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,Public Order
03/17/2020 3:55:00 PM,March,17,2020,Tuesday,15,ASSAULT,SIMPLE,Violent
03/17/2020 3:53:00 PM,March,17,2020,Tuesday,15,CRIMINAL TRESPASS,TO VEHICLE,Property
03/17/2020 3:53:00 PM,March,17,2020,Tuesday,15,NARCOTICS,POSSESS - SYNTHETIC DRUGS,Drug
03/17/2020 3:50:00 PM,March,17,2020,Tuesday,15,OTHER OFFENSE,OTHER VEHICLE OFFENSE,Other
03/17/2020 3:50:00 PM,March,17,2020,Tuesday,15,ASSAULT,SIMPLE,Violent
03/17/2020 3:50:00 PM,March,17,2020,Tuesday,15,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 3:43:00 PM,March,17,2020,Tuesday,15,NARCOTICS,POSSESS - HEROIN (WHITE),Drug
03/17/2020 3:36:00 PM,March,17,2020,Tuesday,15,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,Public Order
03/17/2020 3:35:00 PM,March,17,2020,Tuesday,15,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 3:34:00 PM,March,17,2020,Tuesday,15,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,Violent
03/17/2020 3:30:00 PM,March,17,2020,Tuesday,15,THEFT,OVER $500,Property
03/17/2020 3:30:00 PM,March,17,2020,Tuesday,15,THEFT,$500 AND UNDER,Property
03/17/2020 3:30:00 PM,March,17,2020,Tuesday,15,BATTERY,SIMPLE,Violent
03/17/2020 3:25:00 PM,March,17,2020,Tuesday,15,BATTERY,SIMPLE,Violent
03/17/2020 3:25:00 PM,March,17,2020,Tuesday,15,CRIMINAL DAMAGE,TO VEHICLE,Property
03/17/2020 3:25:00 PM,March,17,2020,Tuesday,15,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,Public Order
03/17/2020 3:20:00 PM,March,17,2020,Tuesday,15,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 3:15:00 PM,March,17,2020,Tuesday,15,ASSAULT,SIMPLE,Violent
03/17/2020 3:08:00 PM,March,17,2020,Tuesday,15,ASSAULT,AGGRAVATED - HANDGUN,Violent
03/17/2020 3:08:00 PM,March,17,2020,Tuesday,15,THEFT,RETAIL THEFT,Property
03/17/2020 3:05:00 PM,March,17,2020,Tuesday,15,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,Property
03/17/2020 3:03:00 PM,March,17,2020,Tuesday,15,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 3:03:00 PM,March,17,2020,Tuesday,15,BATTERY,SIMPLE,Violent
03/17/2020 3:00:00 PM,March,17,2020,Tuesday,15,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,Property
03/17/2020 3:00:00 PM,March,17,2020,Tuesday,15,THEFT,$500 AND UNDER,Property
03/17/2020 3:00:00 PM,March,17,2020,Tuesday,15,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,Property
03/17/2020 3:00:00 PM,March,17,2020,Tuesday,15,THEFT,RETAIL THEFT,Property
03/17/2020 2:58:00 PM,March,17,2020,Tuesday,14,ASSAULT,SIMPLE,Violent
03/17/2020 2:57:00 PM,March,17,2020,Tuesday,14,NARCOTICS,POSSESS - CRACK,Drug
03/17/2020 2:52:00 PM,March,17,2020,Tuesday,14,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 2:50:00 PM,March,17,2020,Tuesday,14,ROBBERY,STRONG ARM - NO WEAPON,Violent
03/17/2020 2:45:00 PM,March,17,2020,Tuesday,14,BATTERY,SIMPLE,Violent
03/17/2020 2:45:00 PM,March,17,2020,Tuesday,14,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 2:45:00 PM,March,17,2020,Tuesday,14,THEFT,POCKET-PICKING,Property
03/17/2020 2:42:00 PM,March,17,2020,Tuesday,14,ASSAULT,AGGRAVATED - HANDGUN,Violent
03/17/2020 2:40:00 PM,March,17,2020,Tuesday,14,ASSAULT,AGGRAVATED - HANDGUN,Violent
03/17/2020 2:34:00 PM,March,17,2020,Tuesday,14,CRIMINAL DAMAGE,TO PROPERTY,Property
03/17/2020 2:30:00 PM,March,17,2020,Tuesday,14,THEFT,$500 AND UNDER,Property
03/17/2020 2:30:00 PM,March,17,2020,Tuesday,14,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/17/2020 2:30:00 PM,March,17,2020,Tuesday,14,THEFT,POCKET-PICKING,Property
03/17/2020 2:30:00 PM,March,17,2020,Tuesday,14,THEFT,$500 AND UNDER,Property
03/17/2020 2:29:00 PM,March,17,2020,Tuesday,14,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",Violent
03/17/2020 2:28:00 PM,March,17,2020,Tuesday,14,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,Other
03/17/2020 2:27:00 PM,March,17,2020,Tuesday,14,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,Drug
03/17/2020 2:23:00 PM,March,17,2020,Tuesday,14,ASSAULT,AGGRAVATED - HANDGUN,Violent
03/17/2020 2:20:00 PM,March,17,2020,Tuesday,14,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,Violent
03/17/2020 2:20:00 PM,March,17,2020,Tuesday,14,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,Other
03/17/2020 2:19:00 PM,March,17,2020,Tuesday,14,THEFT,RETAIL THEFT,Property
03/17/2020 2:19:00 PM,March,17,2020,Tuesday,14,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 2:15:00 PM,March,17,2020,Tuesday,14,THEFT,RETAIL THEFT,Property
03/17/2020 2:15:00 PM,March,17,2020,Tuesday,14,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/17/2020 2:14:00 PM,March,17,2020,Tuesday,14,ASSAULT,SIMPLE,Violent
03/17/2020 2:10:00 PM,March,17,2020,Tuesday,14,CRIMINAL DAMAGE,TO VEHICLE,Property
03/17/2020 2:00:00 PM,March,17,2020,Tuesday,14,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,Property
03/17/2020 2:00:00 PM,March,17,2020,Tuesday,14,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,Property
03/17/2020 2:00:00 PM,March,17,2020,Tuesday,14,THEFT,$500 AND UNDER,Property
03/17/2020 2:00:00 PM,March,17,2020,Tuesday,14,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,Property
03/17/2020 2:00:00 PM,March,17,2020,Tuesday,14,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,Violent
03/17/2020 2:00:00 PM,March,17,2020,Tuesday,14,ASSAULT,SIMPLE,Violent
03/17/2020 2:00:00 PM,March,17,2020,Tuesday,14,THEFT,$500 AND UNDER,Property
03/17/2020 2:00:00 PM,March,17,2020,Tuesday,14,THEFT,OVER $500,Property
03/17/2020 2:00:00 PM,March,17,2020,Tuesday,14,ROBBERY,ARMED - HANDGUN,Violent
03/17/2020 1:55:00 PM,March,17,2020,Tuesday,13,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 1:53:00 PM,March,17,2020,Tuesday,13,THEFT,OVER $500,Property
03/17/2020 1:45:00 PM,March,17,2020,Tuesday,13,THEFT,RETAIL THEFT,Property
03/17/2020 1:45:00 PM,March,17,2020,Tuesday,13,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/17/2020 1:42:00 PM,March,17,2020,Tuesday,13,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),Drug
03/17/2020 1:40:00 PM,March,17,2020,Tuesday,13,ASSAULT,SIMPLE,Violent
03/17/2020 1:40:00 PM,March,17,2020,Tuesday,13,THEFT,$500 AND UNDER,Property
03/17/2020 1:40:00 PM,March,17,2020,Tuesday,13,ASSAULT,SIMPLE,Violent
03/17/2020 1:39:00 PM,March,17,2020,Tuesday,13,BURGLARY,UNLAWFUL ENTRY,Property
03/17/2020 1:39:00 PM,March,17,2020,Tuesday,13,CRIMINAL TRESPASS,TO VEHICLE,Property
03/17/2020 1:35:00 PM,March,17,2020,Tuesday,13,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,Public Order
03/17/2020 1:30:00 PM,March,17,2020,Tuesday,13,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,Violent
03/17/2020 1:30:00 PM,March,17,2020,Tuesday,13,DECEPTIVE PRACTICE,FORGERY,Property
03/17/2020 1:30:00 PM,March,17,2020,Tuesday,13,CRIMINAL DAMAGE,TO VEHICLE,Property
03/17/2020 1:30:00 PM,March,17,2020,Tuesday,13,OTHER OFFENSE,TELEPHONE THREAT,Other
03/17/2020 1:24:00 PM,March,17,2020,Tuesday,13,THEFT,RETAIL THEFT,Property
03/17/2020 1:23:00 PM,March,17,2020,Tuesday,13,THEFT,$500 AND UNDER,Property
03/17/2020 1:21:00 PM,March,17,2020,Tuesday,13,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/17/2020 1:15:00 PM,March,17,2020,Tuesday,13,THEFT,$500 AND UNDER,Property
03/17/2020 1:11:00 PM,March,17,2020,Tuesday,13,CRIMINAL DAMAGE,TO VEHICLE,Property
03/17/2020 1:10:00 PM,March,17,2020,Tuesday,13,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,Violent
03/17/2020 1:04:00 PM,March,17,2020,Tuesday,13,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,Other
03/17/2020 1:00:00 PM,March,17,2020,Tuesday,13,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,Violent
03/17/2020 1:00:00 PM,March,17,2020,Tuesday,13,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,Property
03/17/2020 1:00:00 PM,March,17,2020,Tuesday,13,THEFT,$500 AND UNDER,Property
03/17/2020 1:00:00 PM,March,17,2020,Tuesday,13,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,Property
03/17/2020 1:00:00 PM,March,17,2020,Tuesday,13,OTHER OFFENSE,HARASSMENT BY TELEPHONE,Other
03/17/2020 1:00:00 PM,March,17,2020,Tuesday,13,ASSAULT,SIMPLE,Violent
03/17/2020 12:55:00 PM,March,17,2020,Tuesday,12,BATTERY,SIMPLE,Violent
03/17/2020 12:51:00 PM,March,17,2020,Tuesday,12,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,Public Order
03/17/2020 12:45:00 PM,March,17,2020,Tuesday,12,CRIMINAL TRESPASS,TO RESIDENCE,Property
03/17/2020 12:44:00 PM,March,17,2020,Tuesday,12,ASSAULT,AGGRAVATED - HANDGUN,Violent
03/17/2020 12:43:00 PM,March,17,2020,Tuesday,12,OTHER OFFENSE,TELEPHONE THREAT,Other
03/17/2020 12:40:00 PM,March,17,2020,Tuesday,12,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 12:35:00 PM,March,17,2020,Tuesday,12,THEFT,RETAIL THEFT,Property
03/17/2020 12:32:00 PM,March,17,2020,Tuesday,12,ASSAULT,SIMPLE,Violent
03/17/2020 12:30:00 PM,March,17,2020,Tuesday,12,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,Property
03/17/2020 12:30:00 PM,March,17,2020,Tuesday,12,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,Drug
03/17/2020 12:30:00 PM,March,17,2020,Tuesday,12,BATTERY,SIMPLE,Violent
03/17/2020 12:30:00 PM,March,17,2020,Tuesday,12,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/17/2020 12:30:00 PM,March,17,2020,Tuesday,12,THEFT,RETAIL THEFT,Property
03/17/2020 12:15:00 PM,March,17,2020,Tuesday,12,BATTERY,SIMPLE,Violent
03/17/2020 12:10:00 PM,March,17,2020,Tuesday,12,THEFT,$500 AND UNDER,Property
03/17/2020 12:06:00 PM,March,17,2020,Tuesday,12,THEFT,OVER $500,Property
03/17/2020 12:05:00 PM,March,17,2020,Tuesday,12,CRIMINAL DAMAGE,TO PROPERTY,Property
03/17/2020 12:05:00 PM,March,17,2020,Tuesday,12,CRIMINAL DAMAGE,TO PROPERTY,Property
03/17/2020 12:04:00 PM,March,17,2020,Tuesday,12,NARCOTICS,POSSESS - CRACK,Drug
03/17/2020 12:02:00 PM,March,17,2020,Tuesday,12,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",Property
03/17/2020 12:00:00 PM,March,17,2020,Tuesday,12,OTHER OFFENSE,HARASSMENT BY TELEPHONE,Other
03/17/2020 12:00:00 PM,March,17,2020,Tuesday,12,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/17/2020 12:00:00 PM,March,17,2020,Tuesday,12,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,Property
03/17/2020 12:00:00 PM,March,17,2020,Tuesday,12,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",Property
03/17/2020 12:00:00 PM,March,17,2020,Tuesday,12,BURGLARY,FORCIBLE ENTRY,Property
03/17/2020 12:00:00 PM,March,17,2020,Tuesday,12,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,Property
03/17/2020 12:00:00 PM,March,17,2020,Tuesday,12,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/17/2020 12:00:00 PM,March,17,2020,Tuesday,12,CRIMINAL TRESPASS,TO RESIDENCE,Property
03/17/2020 12:00:00 PM,March,17,2020,Tuesday,12,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/17/2020 12:00:00 PM,March,17,2020,Tuesday,12,THEFT,FROM BUILDING,Property
03/17/2020 12:00:00 PM,March,17,2020,Tuesday,12,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",Property
03/17/2020 12:00:00 PM,March,17,2020,Tuesday,12,THEFT,OVER $500,Property
03/17/2020 12:00:00 PM,March,17,2020,Tuesday,12,THEFT,OVER $500,Property
03/17/2020 12:00:00 PM,March,17,2020,Tuesday,12,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,Property
